,location_name,date,location_id,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,bedover_mean,icuover_mean,deaths_mean,totdea_mean,mobility_composite,total_tests,confirmed_infections,est_infections_mean
84451,United States of America,2020-06-14,102,9551.72813724889,4046.2913356877502,3849.3830676065704,1339.5508033026401,619.771553580999,0.0,6.24710661764706,302.0,116992.0,-23.386025110657396,496296.50599788706,19558.0,66363.8014409937
84452,United States of America,2020-06-15,102,9375.703017535401,3966.7013519347297,3773.8585110431395,1328.7781647842698,609.33471534708,0.0,5.147485294117651,403.0,118315.0,-23.2934999603863,501544.441939083,39240.0,67596.650151498
84453,United States of America,2020-06-16,102,9197.65862087733,3894.2565738829207,3705.2618029242,1292.89701294268,596.142384243268,0.0,3.0357058823529397,819.0,119134.0,-23.0660893143886,507076.043103485,23857.0,69017.2012757456
84454,United States of America,2020-06-17,102,9035.009144374391,3821.653916971429,3636.54935396716,1272.17823939924,585.784924681712,0.0,0.9286066176470591,768.0,119902.0,-22.8657624341319,512912.37778414,25385.0,70602.1750349411
84455,United States of America,2020-06-18,102,8883.11240066032,3758.6102644243797,3576.9761475434702,1260.48571904601,580.604165514834,0.0,0.0,713.0,119677.0,-22.627710711663198,519062.825287887,7974.0,72320.8601549741
84456,United States of America,2020-06-19,102,8748.35084009657,3698.6085790894704,3520.40363473315,1249.58218988542,573.411903553773,0.0,0.0,697.0,120374.0,-22.2893830090656,525532.532255044,32433.0,74146.1986327526
84457,United States of America,2020-06-20,102,8629.1338264238,3645.57480786557,3470.70983545748,1239.13512318063,568.944859400983,0.0,0.0,594.0,119886.0,-22.0523903953928,532329.5281204879,9079.0,76059.70511606481
84458,United States of America,2020-06-21,102,8518.07866828435,3597.96019695142,3426.0263401532898,1223.09630207467,563.912515825613,0.0,0.0,259.0,120056.0,-21.8605114575055,539464.704412292,22004.0,78048.1280305616
84459,United States of America,2020-06-22,102,8395.994396884771,3550.38199627005,3381.26765152957,1197.72754593175,550.874619190373,0.0,0.0,369.0,122534.0,-21.690298844204804,546944.460870057,78620.0,79945.123400487
84460,United States of America,2020-06-23,102,8327.12304146108,3521.8343875811897,3355.3619863942895,1218.0333428539,559.6021167434599,0.0,0.0,785.0,123319.0,-21.576627049476,554762.877802974,35377.0,81964.136323497
84461,United States of America,2020-06-24,102,8294.37837693657,3507.33497922779,3343.4636214279303,1238.45834609863,568.405020291155,0.0,0.0,743.0,124062.0,-21.564859261743496,562899.667910228,34717.0,84093.774498865
84462,United States of America,2020-06-25,102,8278.70321489417,3499.89797259376,3338.61315436802,1241.42316791776,568.031956186315,0.0,0.0,652.0,124714.0,-21.4774663820047,571322.5391214001,39768.0,86318.5294411729
84463,United States of America,2020-06-26,102,8281.49138026269,3502.5962594889697,3342.8621629301697,1251.9525559353,573.493524929405,0.0,0.0,641.0,125355.0,-22.637503900545003,579986.952301761,45448.000000000495,88704.04633417449
84464,United States of America,2020-06-27,102,8337.681989248249,3525.1283024539293,3367.2588291377197,1293.86134085506,588.298596545955,0.0,0.0,510.0,121748.0,-21.3142751464084,588826.606824115,0.0,91216.8162809604
84465,United States of America,2020-06-28,102,8443.377716959301,3572.9768736613796,3416.70829460828,1319.2854381391198,600.182286554532,0.0,0.0,272.0,125119.0,-21.2800858670809,597732.53724354,88401.0,93692.96931271971
84466,United States of America,2020-06-29,102,8570.650092041,3620.7998897223497,3465.53019434746,1337.42092764746,608.964400304237,0.0,0.0,332.0,126469.0,-21.339739730011,606528.261237066,63599.0,96010.805002438
84467,United States of America,2020-06-30,102,8720.10743662651,3675.7792883494203,3520.6589288676,1378.78540054421,624.753323308782,0.0,0.0,665.0,127134.0,-21.4366353457769,614960.166028874,44185.0,98112.4349462934
84468,United States of America,2020-07-01,102,8886.56574835737,3747.01144869552,3591.7984990751,1407.36861486453,640.827325860934,0.0,0.0,656.0,127790.0,-21.649301308432303,622727.831093038,51087.0,100029.229537757
84469,United States of America,2020-07-02,102,9066.61208513372,3820.93747861319,3664.95113459411,1428.60193348665,648.327933471448,0.0,0.0,717.0,128507.0,-21.9123349495247,629574.057070729,54792.0,101780.01527779699
84470,United States of America,2020-07-03,102,9284.41495338459,3901.28285618586,3743.97997952639,1485.91340812521,669.276236973647,0.0,0.0,660.0,129167.0,,635361.370421023,52639.0,103384.255139277
84471,United States of America,2020-07-04,102,9509.628112227629,3989.1055901778495,3830.19769305063,1531.0741010710299,688.7182498176101,0.0,0.0,247.0,125551.0,,640254.9160290171,,104895.958496022
84472,United States of America,2020-07-05,102,9723.087669574821,4076.48523401075,3915.44796290492,1540.47383514021,696.234263023268,0.0,0.0,273.0,129102.0,,644457.210195831,,106293.788084143
84473,United States of America,2020-07-06,102,9970.38847336055,4175.04375664651,4011.1260892222203,1598.77470151552,722.143639379218,0.0,0.0,330.0,130017.0,,648232.385003771,62282.0,107585.857805405
84474,United States of America,2020-07-07,102,10206.475485349,4270.255565116389,4102.8408129135705,1629.09703496,734.577828761044,0.0,0.0,987.0,131004.0,,652792.58873535,58791.0,108766.20152910301
84475,United States of America,2020-07-08,102,10480.9879893077,4380.22431137377,4209.26296848823,1686.75438483121,755.9827024436861,0.0,0.0,652.697050438396,131953.056544009,,657407.4686301621,,109907.331361325
84476,United States of America,2020-07-09,102,10768.6155264225,4491.15740876106,4316.25552208619,1734.1988267686,778.011622316697,0.0,0.0,669.212815395793,132622.269359405,,662059.424983501,,111031.877199011
84477,United States of America,2020-07-10,102,11046.5993341379,4604.708670126961,4425.5485866871895,1778.92069320487,799.523857911855,0.0,0.0,686.3780867825869,133308.647446188,,666930.802237101,,112005.88317029199
84478,United States of America,2020-07-11,102,11342.9301677375,4733.1738097333,4548.65014613242,1829.62912620071,821.392426160875,0.0,0.0,704.1476885795599,134012.795134767,,671802.179490702,,112816.447625593
84479,United States of America,2020-07-12,102,11662.6381943978,4856.73014240435,4666.69808568949,1879.9601155430898,842.015732975281,0.0,0.0,716.4545869890801,134729.249721756,,676673.556744302,,113529.290332226
84480,United States of America,2020-07-13,102,11989.0461293546,4986.8566781378795,4791.3068590838,1931.5845390851,861.226859042321,0.0,0.0,737.4185206331239,135466.66824239,,681544.9339979021,,114141.963426443
84481,United States of America,2020-07-14,102,12306.2166313424,5112.22843147959,4911.19005171452,1962.0192755818302,878.217079202639,0.0,0.0,758.51223104119,136225.18047343098,,686416.311251503,,114653.151180325
